Date;static_return;spy_return;active_return
2016-02-19;-0,00238017;-0,00046848;-0,00191169
2016-02-22;0,00680543;0,01447899;-0,00767356
2016-02-23;-0,00289153;-0,01262930;0,00973777
2016-02-24;0,00059296;0,00457509;-0,00398213
2016-02-25;0,00972991;0,01211222;-0,00238231
2016-02-26;0,00143242;-0,00230152;0,00373394
2016-02-29;-0,00025830;-0,00784221;0,00758391
2016-03-01;0,00851260;0,02350687;-0,01499427
2016-03-02;0,00246505;0,00449235;-0,00202731
2016-03-03;0,00261846;0,00391982;-0,00130136
2016-03-04;0,00329186;0,00325322;0,00003864
2016-03-07;-0,00138242;0,00079809;-0,00218052
2016-03-08;-0,00465540;-0,01091753;0,00626213
2016-03-09;0,00148407;0,00493964;-0,00345557
2016-03-10;0,00063669;0,00080211;-0,00016543
2016-03-11;0,00401468;0,01613729;-0,01212261
2016-03-14;-0,00137264;-0,00128220;-0,00009044
2016-03-15;0,00238252;-0,00162957;0,00401208
2016-03-16;0,00962589;0,00578692;0,00383897
2016-03-17;-0,00275228;0,00634438;-0,00909666
2016-03-18;0,00102388;0,00392926;-0,00290538
2016-03-21;0,00042423;0,00141890;-0,00099467
2016-03-22;0,00447358;-0,00053711;0,00501069
2016-03-23;-0,00639336;-0,00659952;0,00020617
2016-03-24;-0,00348543;-0,00044305;-0,00304238
2016-03-29;0,00724622;0,00925006;-0,00200385
2016-03-30;0,00156383;0,00438776;-0,00282392
2016-03-31;-0,00030853;-0,00242670;0,00211817
2016-04-01;0,00273884;0,00681174;-0,00407290
2016-04-04;-0,00376559;-0,00323815;-0,00052744
2016-04-05;-0,00066228;-0,00998732;0,00932505
2016-04-06;0,00356717;0,01092081;-0,00735364
2016-04-07;-0,00208145;-0,01196590;0,00988445
2016-04-08;0,00154524;0,00269678;-0,00115153
2016-04-11;0,00033330;-0,00234727;0,00268057
2016-04-12;0,00335896;0,00931302;-0,00595406
2016-04-13;0,00432727;0,01010100;-0,00577373
2016-04-14;-0,00043337;0,00004796;-0,00048133
2016-04-15;-0,00105831;-0,00110579;0,00004747
2016-04-18;0,00030730;0,00702666;-0,00671937
2016-04-19;0,00236448;0,00315440;-0,00078992
2016-04-20;0,00049061;0,00095300;-0,00046238
2016-04-21;0,00016503;-0,00537845;0,00554349
2016-04-22;-0,01047882;0,00000000;-0,01047882
2016-04-25;-0,00231962;-0,00172318;-0,00059644
2016-04-26;-0,00076595;0,00148602;-0,00225197
2016-04-27;-0,00009296;0,00205861;-0,00215157
2016-04-28;0,00006629;-0,00907591;0,00914220
2016-04-29;-0,00284888;-0,00539881;0,00254994
2016-05-03;-0,00104245;-0,00870314;0,00766069
2016-05-04;-0,00283303;-0,00557811;0,00274508
2016-05-05;-0,00033959;-0,00019543;-0,00014417
2016-05-06;0,00436056;0,00365919;0,00070138
2016-05-09;-0,00366282;0,00082662;-0,00448944
2016-05-10;0,00631736;0,01243354;-0,00611619
2016-05-11;-0,00030303;-0,00935464;0,00905161
2016-05-12;-0,00486544;0,00029046;-0,00515589
2016-05-13;0,00247895;-0,00871416;0,01119311
2016-05-16;0,00373780;0,00986530;-0,00612750
2016-05-17;-0,00361319;-0,00933370;0,00572051
2016-05-18;-0,00647242;0,00029280;-0,00676522
2016-05-19;-0,00516584;-0,00346509;-0,00170075
2016-05-20;0,00743589;0,00631778;0,00111810
2016-05-23;-0,00029010;-0,00136269;0,00107258
2016-05-24;0,00136353;0,01296226;-0,01159874
2016-05-25;0,00226351;0,00678307;-0,00451956
2016-05-26;0,00078066;0,00028677;0,00049389
2016-05-27;0,00124249;0,00429931;-0,00305681
2016-05-31;0,00256231;-0,00190282;0,00446513
2016-06-01;0,00059100;0,00204941;-0,00145841
2016-06-02;-0,00115245;0,00304372;-0,00419617
2016-06-03;0,00412169;-0,00298727;0,00710896
2016-06-06;0,00449009;0,00508862;-0,00059852
2016-06-07;0,00075156;0,00156150;-0,00080994
2016-06-08;0,00434197;0,00325933;0,00108264
2016-06-09;0,00079973;-0,00136551;0,00216525
2016-06-10;-0,00191973;-0,00947742;0,00755769
2016-06-13;-0,00196930;-0,00771183;0,00574253
2016-06-14;-0,00092806;-0,00196676;0,00103870
2016-06-15;0,00155879;-0,00139376;0,00295255
2016-06-16;-0,00256392;0,00298443;-0,00554835
2016-06-17;-0,00091502;-0,00372461;0,00280959
2016-06-20;-0,00100642;0,00644001;-0,00744643
2016-06-21;-0,00226974;0,00283872;-0,00510847
2016-06-22;-0,00065687;-0,00163114;0,00097427
2016-06-23;0,00289160;0,01302257;-0,01013097
2016-06-24;0,01090318;-0,03590912;0,04681230
2016-06-27;-0,00416626;-0,01790995;0,01374370
2016-06-28;0,00412819;0,01803626;-0,01390807
2016-06-29;0,00802761;0,01702742;-0,00899981
2016-06-30;0,01128405;0,01364570;-0,00236165
2016-07-01;0,00754643;0,00210029;0,00544614
2016-07-05;0,00161354;-0,00719314;0,00880668
2016-07-06;0,00448025;0,00599775;-0,00151750
2016-07-07;0,00075983;-0,00062012;0,00137995
2016-07-08;0,00812638;0,01489079;-0,00676441
2016-07-11;0,00219085;0,00352656;-0,00133571
2016-07-12;-0,00464548;0,00726345;-0,01190893
2016-07-13;0,00280751;-0,00013942;0,00294694
2016-07-14;-0,00106713;0,00558345;-0,00665058
2016-07-15;0,00028048;-0,00134176;0,00162224
2016-07-18;0,00150942;0,00268704;-0,00117761
2016-07-19;0,00176397;-0,00101648;0,00278045
2016-07-20;0,00184843;0,00416292;-0,00231449
2016-07-21;0,00053709;-0,00377707;0,00431416
2016-07-22;0,00219568;0,00448508;-0,00228940
2016-07-25;-0,00317632;-0,00271594;-0,00046038
2016-07-26;0,00184902;0,00046154;0,00138749
2016-07-27;0,00673360;-0,00106091;0,00779451
2016-07-28;-0,00156142;0,00115445;-0,00271588
2016-07-29;0,00279069;0,00161473;0,00117596
2016-08-01;0,00268282;-0,00082917;0,00351198
2016-08-02;-0,00539358;-0,00640730;0,00101372
2016-08-03;-0,00050384;0,00292297;-0,00342681
2016-08-04;0,00708364;0,00106363;0,00602002
2016-08-05;0,00244300;0,00817907;-0,00573607
2016-08-08;0,00041522;-0,00059599;0,00101121
2016-08-09;0,00406821;0,00059634;0,00347186
2016-08-10;-0,00056427;-0,00247509;0,00191082
2016-08-11;0,00210873;0,00464064;-0,00253191
2016-08-12;-0,00038795;-0,00086900;0,00048105
2016-08-15;0,00470445;0,00288371;0,00182074
2016-08-16;-0,00467796;-0,00515749;0,00047953
2016-08-17;-0,00235879;0,00188132;-0,00424012
2016-08-18;0,00016555;0,00224398;-0,00207843
2016-08-19;-0,00081064;-0,00146246;0,00065182
2016-08-22;-0,00228747;-0,00004549;-0,00224198
2016-08-23;0,00185580;0,00201315;-0,00015735
2016-08-24;-0,00559095;-0,00511483;-0,00047612
2016-08-25;0,00030489;-0,00068857;0,00099347
2016-08-26;0,00064329;-0,00188324;0,00252653
2016-08-30;-0,00095991;-0,00164867;0,00068876
2016-08-31;-0,00278947;-0,00284394;0,00005447
2016-09-01;-0,00213084;0,00004574;-0,00217658
2016-09-02;0,00669968;0,00450836;0,00219132
2016-09-06;0,00358396;0,00302214;0,00056183
2016-09-07;0,00189406;-0,00009111;0,00198517
2016-09-08;-0,00300930;-0,00228323;-0,00072607
2016-09-09;-0,01085395;-0,02393477;0,01308082
2016-09-12;0,00048790;0,01434736;-0,01385946
2016-09-13;-0,00282832;-0,01437560;0,01154729
2016-09-14;0,00236241;-0,00037519;0,00273760
2016-09-15;0,00464490;0,00999313;-0,00534823
2016-09-16;-0,00098135;-0,00386574;0,00288439
2016-09-19;0,00266993;0,00018778;0,00248215
2016-09-20;0,00194456;0,00004652;0,00189804
2016-09-21;0,00757714;0,01124540;-0,00366826
2016-09-22;0,00404308;0,00630157;-0,00225849
2016-09-23;-0,00026919;-0,00547919;0,00521000
2016-09-26;-0,00546665;-0,00810221;0,00263556
2016-09-27;0,00152512;0,00620778;-0,00468266
2016-09-28;0,00020271;0,00496376;-0,00476105
2016-09-29;-0,00038398;-0,00904714;0,00866316
2016-09-30;0,00044475;0,00754608;-0,00710133
2016-10-03;0,00168736;-0,00240412;0,00409148
2016-10-04;-0,00570697;-0,00509770;-0,00060928
2016-10-05;0,00038888;0,00442493;-0,00403606
2016-10-06;-0,00027830;0,00069580;-0,00097411
2016-10-07;0,00374314;-0,00342927;0,00717242
2016-10-10;0,00557612;0,00520823;0,00036789
2016-10-11;-0,00428992;-0,01262990;0,00833998
2016-10-12;0,00065862;0,00131217;-0,00065355
2016-10-13;-0,00345292;-0,00327543;-0,00017749
2016-10-14;0,00256125;0,00051652;0,00204473
2016-10-17;-0,00159589;-0,00347249;0,00187661
2016-10-18;0,00218223;0,00626248;-0,00408026
2016-10-19;0,00333942;0,00266736;0,00067206
2016-10-20;-0,00218719;-0,00186675;-0,00032044
2016-10-21;0,00173141;0,00046716;0,00126425
2016-10-24;0,00389605;0,00425275;-0,00035670
2016-10-25;0,00081010;-0,00335033;0,00416043
2016-10-26;-0,00469330;-0,00200769;-0,00268561
2016-10-27;0,00083524;-0,00266707;0,00350231
2016-10-28;0,00136821;-0,00295538;0,00432359
2016-10-31;-0,00187209;0,00004696;-0,00191906
2016-11-01;-0,00393721;-0,00724520;0,00330798
2016-11-02;-0,00315297;-0,00601841;0,00286543
2016-11-03;-0,00580477;-0,00457742;-0,00122735
2016-11-04;-0,00248424;-0,00110177;-0,00138247
2016-11-07;0,00787958;0,02205745;-0,01417787
2016-11-08;0,00218006;0,00450361;-0,00232355
2016-11-09;-0,00131524;0,01060206;-0,01191730
2016-11-10;-0,00859011;0,00249557;-0,01108568
2016-11-11;-0,00640433;-0,00230482;-0,00409951
2016-11-14;-0,00298116;0,00078550;-0,00376667
2016-11-15;0,00811122;0,00780253;0,00030869
2016-11-16;0,00138062;-0,00187811;0,00325873
2016-11-17;0,00188716;0,00514066;-0,00325350
2016-11-18;0,00005840;-0,00223713;0,00229552
2016-11-21;0,00154959;0,00755078;-0,00600120
2016-11-22;0,00226108;0,00195356;0,00030752
2016-11-23;-0,00574053;0,00054363;-0,00628416
2016-11-25;0,00144726;0,00371583;-0,00226857
2016-11-28;0,00241362;-0,00469478;0,00710840
2016-11-29;-0,00206869;0,00195007;-0,00401876
2016-11-30;-0,00574845;-0,00239897;-0,00334948
2016-12-01;-0,00969922;-0,00367553;-0,00602368
2016-12-02;-0,00031120;0,00050100;-0,00081220
2016-12-05;0,00293411;0,00600886;-0,00307475
2016-12-06;0,00117868;0,00316738;-0,00198870
2016-12-07;0,01076226;0,01308045;-0,00231818
2016-12-08;0,00443019;0,00244907;0,00198111
2016-12-09;0,00088378;0,00604020;-0,00515642
2016-12-12;-0,00234383;-0,00114796;-0,00119587
2016-12-13;0,00507575;0,00667437;-0,00159862
2016-12-14;-0,00461081;-0,00825422;0,00364340
2016-12-15;0,00424804;0,00411723;0,00013080
2016-12-16;-0,00363280;-0,00195615;-0,00167665
2016-12-19;0,00530840;0,00217753;0,00313086
2016-12-20;0,00204492;0,00385756;-0,00181264
2016-12-21;-0,00086518;-0,00278250;0,00191732
2016-12-22;-0,00082601;-0,00172754;0,00090153
2016-12-23;0,00215536;0,00146417;0,00069118
2016-12-28;0,00102593;-0,00826459;0,00929052
2016-12-29;0,00139086;-0,00022251;0,00161338
2016-12-30;-0,00415292;-0,00365528;-0,00049763
2017-01-03;0,00542151;0,00765002;-0,00222852
2017-01-04;0,00359807;0,00594955;-0,00235147
2017-01-05;0,00124764;-0,00079460;0,00204225
2017-01-06;0,00409187;0,00357797;0,00051391
2017-01-09;0,00485865;-0,00330100;0,00815965
2017-01-10;0,00136592;0,00000000;0,00136592
2017-01-11;0,00200795;0,00282589;-0,00081794
2017-01-12;-0,00227243;-0,00250990;0,00023747
2017-01-13;0,00456378;0,00229579;0,00226799
2017-01-17;-0,00423754;-0,00352387;-0,00071367
2017-01-18;0,00005968;0,00221021;-0,00215053
2017-01-19;-0,00109240;-0,00370466;0,00261226
2017-01-20;0,00262873;0,00367412;-0,00104540
2017-01-23;-0,00278986;-0,00260234;-0,00018751
2017-01-24;0,00160182;0,00641192;-0,00481011
2017-01-25;0,00270066;0,00865560;-0,00595495
2017-01-26;-0,00234357;-0,00104552;-0,00129805
2017-01-27;0,00194876;-0,00156969;0,00351844
2017-01-30;-0,00395361;-0,00620179;0,00224818
2017-01-31;-0,00010625;-0,00008791;-0,00001834
2017-02-01;0,00093643;0,00039545;0,00054098
2017-02-02;0,00370245;0,00065926;0,00304319
2017-02-03;0,00536591;0,00689274;-0,00152683
2017-02-06;0,00289523;-0,00178764;0,00468288
2017-02-07;0,00001510;0,00004350;-0,00002840
2017-02-08;0,00057244;0,00131045;-0,00073801
2017-02-09;0,00136161;0,00593253;-0,00457092
2017-02-10;0,00283677;0,00394617;-0,00110940
2017-02-13;0,00160162;0,00544293;-0,00384131
2017-02-14;0,00157888;0,00399517;-0,00241628
2017-02-15;0,00388725;0,00522027;-0,00133302
2017-02-16;0,00111150;-0,00085132;0,00196282
2017-02-17;0,00162738;0,00157644;0,00005094
2017-02-21;0,00239119;0,00595494;-0,00356375
2017-02-22;0,00092179;-0,00088770;0,00180949
2017-02-23;-0,00042759;0,00067709;-0,00110468
2017-02-24;0,00233359;0,00126896;0,00106463
2017-02-27;0,00027609;0,00156284;-0,00128675
2017-02-28;-0,00034156;-0,00269911;0,00235755
2017-03-01;0,00980556;0,01399733;-0,00419177
2017-03-02;-0,00443285;-0,00629721;0,00186436
2017-03-03;0,00044905;0,00062935;-0,00018030
2017-03-06;-0,00204225;-0,00297791;0,00093566
2017-03-07;-0,00065339;-0,00298696;0,00233357
2017-03-08;0,00002137;-0,00185622;0,00187759
2017-03-09;-0,00152313;0,00126817;-0,00279130
2017-03-10;0,00345568;0,00350404;-0,00004836
2017-03-13;-0,00113600;0,00050483;-0,00164083
2017-03-14;-0,00118008;-0,00382653;0,00264644
2017-03-15;0,00554164;0,00865336;-0,00311172
2017-03-16;0,00013264;-0,00196691;0,00209955
2017-03-17;0,00033874;-0,00175628;0,00209502
2017-03-20;0,00146053;-0,00109665;0,00255717
2017-03-21;-0,00780412;-0,01283959;0,00503548
2017-03-22;0,00113929;0,00235288;-0,00121359
2017-03-23;-0,00060885;-0,00106697;0,00045813
2017-03-24;0,00104796;-0,00072647;0,00177443
2017-03-27;-0,00211669;-0,00102627;-0,00109042
2017-03-28;0,00493764;0,00727704;-0,00233940
2017-03-29;0,00372509;0,00093473;0,00279036
2017-03-30;-0,00148548;0,00318425;-0,00466973
2017-03-31;-0,00154978;-0,00232754;0,00077776
2017-04-03;-0,00019119;-0,00173921;0,00154803
2017-04-04;0,00185297;0,00063722;0,00121574
2017-04-05;-0,00070073;-0,00297266;0,00227194
2017-04-06;-0,00180543;0,00281088;-0,00461631
2017-04-07;0,00181510;-0,00101908;0,00283418
2017-04-10;-0,00045503;0,00059520;-0,00105022
2017-04-11;-0,00176148;-0,00118961;-0,00057187
2017-04-12;0,00070323;-0,00438200;0,00508523
2017-04-13;-0,00092752;-0,00649485;0,00556733
2017-04-18;-0,00321130;-0,00298427;-0,00022703
2017-04-19;-0,00251239;-0,00183859;-0,00067380
2017-04-20;0,00323899;0,00813891;-0,00489991
2017-04-21;0,00099080;-0,00318681;0,00417761
2017-04-24;0,00661448;0,01099797;-0,00438349
2017-04-25;0,00019714;0,00581868;-0,00562154
2017-04-26;0,00151430;-0,00062877;0,00214307
2017-04-27;-0,00248954;0,00083859;-0,00332813
2017-04-28;0,00084891;-0,00217923;0,00302814
2017-05-02;0,00246861;0,00037704;0,00209156
2017-05-03;-0,00347349;-0,00121456;-0,00225893
2017-05-04;-0,00103624;0,00117402;-0,00221026
2017-05-05;0,00115050;0,00393711;-0,00278661
2017-05-08;0,00154460;-0,00016700;0,00171160
2017-05-09;-0,00036421;-0,00091788;0,00055367
2017-05-10;0,00132961;0,00179582;-0,00046621
2017-05-11;0,00036434;-0,00204281;0,00240715
2017-05-12;0,00233360;-0,00167091;0,00400450
2017-05-15;0,00330454;0,00552376;-0,00221922
2017-05-16;0,00288644;-0,00091580;0,00380224
2017-05-17;-0,00854581;-0,01774401;0,00919820
2017-05-18;-0,00223534;0,00402861;-0,00626395
2017-05-19;0,00470767;0,00650403;-0,00179637
2017-05-22;0,00497370;0,00507742;-0,00010372
2017-05-23;0,00013001;0,00221270;-0,00208269
2017-05-24;0,00326881;0,00233283;0,00093599
2017-05-25;0,00322994;0,00477944;-0,00154950
2017-05-26;0,00496019;-0,00020644;0,00516663
2017-05-30;-0,00161879;-0,00086922;-0,00074956
2017-05-31;-0,00042903;-0,00024830;-0,00018073
2017-06-01;0,00228731;0,00795231;-0,00566500
2017-06-02;0,00680136;0,00332862;0,00347274
2017-06-05;-0,00042630;-0,00073734;0,00031105
2017-06-06;0,00170077;-0,00319689;0,00489766
2017-06-07;-0,00177711;0,00185009;-0,00362720
2017-06-08;-0,00029547;0,00049264;-0,00078811
2017-06-09;-0,00361796;-0,00151758;-0,00210039
2017-06-12;-0,00260446;-0,00020562;-0,00239883
2017-06-13;0,00249106;0,00488992;-0,00239887
2017-06-14;-0,00337247;-0,00126781;-0,00210466
2017-06-15;-0,00402211;-0,00192435;-0,00209776
2017-06-16;-0,00050804;0,00021849;-0,00072653
2017-06-19;0,00696761;0,00832529;-0,00135768
2017-06-20;-0,00147321;-0,00674395;0,00527074
2017-06-21;0,00021082;-0,00024723;0,00045805
2017-06-22;0,00165685;-0,00045280;0,00210966
2017-06-23;0,00106450;0,00119419;-0,00012969
2017-06-26;-0,00303272;0,00065834;-0,00369106
2017-06-27;-0,00559774;-0,00805646;0,00245873
2017-06-28;0,00122038;0,00895072;-0,00773035
2017-06-29;-0,00965393;-0,00878905;-0,00086488
2017-06-30;-0,00160929;0,00186447;-0,00347376
2017-07-03;-0,00256146;0,00169567;-0,00425714
2017-07-05;0,00351013;0,00231211;0,00119802
2017-07-06;-0,00515610;-0,00914467;0,00398857
2017-07-07;0,00339254;0,00648528;-0,00309274
2017-07-10;0,00366683;0,00107387;0,00259296
2017-07-11;0,00084741;-0,00074262;0,00159003
2017-07-12;0,00732196;0,00751465;-0,00019270
2017-07-13;-0,00040855;0,00168017;-0,00208872
2017-07-14;0,00196862;0,00466415;-0,00269553
2017-07-17;0,00259516;-0,00012183;0,00271699
2017-07-18;0,00301404;0,00052928;0,00248476
2017-07-19;0,00234643;0,00541416;-0,00306773
2017-07-20;0,00319548;0,00044533;0,00275015
2017-07-21;0,00098025;-0,00089040;0,00187065
2017-07-24;-0,00090209;-0,00024314;-0,00065895
2017-07-25;0,00001157;0,00243110;-0,00241953
2017-07-26;0,00229447;0,00004023;0,00225424
2017-07-27;-0,00142526;-0,00092951;-0,00049575
2017-07-28;-0,00092699;-0,00117299;0,00024599
2017-07-31;-0,00215938;-0,00056734;-0,00159204
2017-08-01;0,00175788;0,00222898;-0,00047110
2017-08-02;-0,00031753;0,00048512;-0,00080266
2017-08-03;0,00205920;-0,00193984;0,00399904
2017-08-04;0,00182672;0,00182233;0,00000439
2017-08-07;0,00227006;0,00185918;0,00041088
2017-08-08;0,00162282;-0,00246111;0,00408393
2017-08-09;-0,00098709;-0,00004019;-0,00094690
2017-08-10;-0,00620041;-0,01411554;0,00791513
2017-08-11;0,00132521;0,00147699;-0,00015178
2017-08-14;0,00674422;0,00991316;-0,00316895
2017-08-15;0,00143805;-0,00012163;0,00155968
2017-08-16;0,00343109;0,00174439;0,00168670
2017-08-17;-0,00720353;-0,01559109;0,00838755
2017-08-18;-0,00201482;-0,00156296;-0,00045187
2017-08-21;-0,00116676;0,00078281;-0,00194957
2017-08-22;0,00742175;0,01045690;-0,00303516
2017-08-23;0,00112686;-0,00358533;0,00471219
2017-08-24;-0,00171388;-0,00233067;0,00061679
2017-08-25;0,00002012;0,00233611;-0,00231600
2017-08-29;0,00238984;0,00114483;0,00124501
2017-08-30;0,00360916;0,00473763;-0,00112847
2017-08-31;0,00692163;0,00601627;0,00090536
2017-09-01;-0,00068504;0,00141394;-0,00209898
2017-09-05;-0,00335898;-0,00718197;0,00382300
2017-09-06;-0,00149440;0,00341362;-0,00490802
2017-09-07;0,00345751;-0,00012138;0,00357889
2017-09-08;-0,00441060;-0,00117441;-0,00323619
2017-09-11;0,00383453;0,01066581;-0,00683128
2017-09-12;0,00038798;0,00337068;-0,00298270
2017-09-13;-0,00074698;0,00047983;-0,00122681
2017-09-14;-0,00414554;-0,00031966;-0,00382587
2017-09-15;-0,00362460;0,00134603;-0,00497062
2017-09-18;0,00082307;0,00212702;-0,00130395
2017-09-19;0,00206954;0,00100109;0,00106845
2017-09-20;-0,00330501;0,00036013;-0,00366514
2017-09-21;-0,00368385;-0,00267943;-0,00100442
2017-09-22;0,00164825;0,00020041;0,00144784
2017-09-25;-0,00182791;-0,00204456;0,00021665
2017-09-26;-0,00015013;0,00060235;-0,00075248
2017-09-27;0,00220808;0,00389458;-0,00168650
2017-09-28;0,00073868;0,00119965;-0,00046097
2017-09-29;0,00351652;0,00351503;0,00000149
2017-10-02;0,00263961;0,00433883;-0,00169922
2017-10-03;0,00216659;0,00214010;0,00002649
2017-10-04;0,00016232;0,00118632;-0,00102400
2017-10-05;0,00608261;0,00592513;0,00015748
2017-10-06;0,00290611;-0,00113863;0,00404474
2017-10-09;0,00108810;-0,00165131;0,00273941
2017-10-10;-0,00043535;0,00263832;-0,00307367
2017-10-11;0,00254540;0,00157072;0,00097469
2017-10-12;0,00028850;-0,00148968;0,00177818
2017-10-13;0,00116330;0,00121734;-0,00005404
2017-10-16;0,00032425;0,00133344;-0,00100919
2017-10-17;0,00045861;0,00070539;-0,00024678
2017-10-18;0,00043776;0,00097849;-0,00054073
2017-10-19;-0,00060118;0,00027354;-0,00087472
2017-10-20;0,00181869;0,00516048;-0,00334179
2017-10-23;-0,00051726;-0,00388913;0,00337187
2017-10-24;0,00108093;0,00175680;-0,00067587
2017-10-25;-0,00649535;-0,00495011;-0,00154524
2017-10-26;0,00285731;0,00129259;0,00156472
2017-10-27;0,01172571;0,00817659;0,00354911
2017-10-30;-0,00097696;-0,00372545;0,00274849
2017-10-31;0,00021724;0,00155823;-0,00134099
2017-11-01;0,00176703;0,00132197;0,00044506
2017-11-02;0,00455581;0,00038835;0,00416745
2017-11-03;0,00182192;0,00333885;-0,00151693
2017-11-06;0,00160893;0,00154764;0,00006129
2017-11-07;-0,00099470;-0,00069562;-0,00029909
2017-11-08;0,00370042;0,00170112;0,00199930
2017-11-09;-0,00394741;-0,00362785;-0,00031956
2017-11-10;-0,00369227;-0,00030985;-0,00338242
2017-11-13;0,00217740;0,00092984;0,00124756
2017-11-14;-0,00095868;-0,00232247;0,00136379
2017-11-15;-0,00469128;-0,00500532;0,00031404
2017-11-16;0,00591023;0,00850102;-0,00259078
2017-11-17;-0,00092936;-0,00293869;0,00200934
2017-11-20;-0,00121586;0,00170640;-0,00292225
2017-11-21;0,00607108;0,00654295;-0,00047187
2017-11-22;0,00002835;-0,00088454;0,00091289
2017-11-24;0,00162255;0,00230948;-0,00068693
2017-11-27;0,00022241;-0,00049921;0,00072162
2017-11-28;0,00431743;0,01014466;-0,00582723
2017-11-29;-0,01243302;-0,00060849;-0,01182453
2017-11-30;0,00128581;0,00875490;-0,00746909
2017-12-01;-0,00355487;-0,00207533;-0,00147954
2017-12-04;-0,00213003;-0,00120992;-0,00092010
2017-12-05;-0,00171508;-0,00359653;0,00188145
2017-12-06;0,00146380;0,00018977;0,00127403
2017-12-07;-0,00050851;0,00315324;-0,00366175
2017-12-08;0,00367275;0,00545296;-0,00178020
2017-12-11;0,00369009;0,00301324;0,00067685
2017-12-12;0,00196789;0,00176469;0,00020321
2017-12-13;0,00113122;-0,00011250;0,00124372
2017-12-14;-0,00283009;-0,00408613;0,00125604
2017-12-15;0,00699914;0,00832744;-0,00132830
2017-12-18;0,00469623;0,00634096;-0,00164473
2017-12-19;-0,00153171;-0,00384014;0,00230843
2017-12-20;-0,00166052;-0,00052435;-0,00113617
2017-12-21;0,00186318;0,00205996;-0,00019678
2017-12-22;0,00030583;-0,00026164;0,00056747
2017-12-27;0,00024688;0,00048665;-0,00023977
2017-12-28;0,00051067;0,00205727;-0,00154660
2017-12-29;-0,00073876;-0,00377018;0,00303142
2018-01-02;0,00457294;0,00715721;-0,00258427
2018-01-03;0,00582529;0,00632489;-0,00049960
2018-01-04;0,00472045;0,00421526;0,00050519
2018-01-05;0,00401761;0,00666396;-0,00264634
2018-01-08;0,00179572;0,00182842;-0,00003270
2018-01-09;0,00049057;0,00226335;-0,00177278
2018-01-10;-0,00170504;-0,00152962;-0,00017542
2018-01-11;0,00240465;0,00729629;-0,00489164
2018-01-12;0,00403830;0,00651822;-0,00247993
2018-01-16;-0,00156575;-0,00341771;0,00185196
2018-01-17;0,00220055;0,00953155;-0,00733100
2018-01-18;-0,00081789;-0,00168078;0,00086289
2018-01-19;0,00325060;0,00454965;-0,00129905
2018-01-22;0,00260371;0,00813069;-0,00552698
2018-01-23;0,00426801;0,00212255;0,00214546
2018-01-24;-0,00477211;-0,00038837;-0,00438374
2018-01-25;-0,00312637;0,00042412;-0,00355049
2018-01-26;0,00932789;0,01157755;-0,00224966
2018-01-29;-0,00273171;-0,00663008;0,00389837
2018-01-30;-0,00788203;-0,01025651;0,00237448
2018-01-31;0,00165239;0,00049633;0,00115605
2018-02-01;0,00008670;-0,00113509;0,00122179
2018-02-02;-0,01371309;-0,02176993;0,00805683
2018-02-05;-0,01627375;-0,04182232;0,02554856
2018-02-06;-0,00270578;0,01970209;-0,02240787
2018-02-07;0,00344079;-0,00542482;0,00886561
2018-02-08;-0,02188293;-0,03750896;0,01562603
2018-02-09;0,00485561;0,01502135;-0,01016574
2018-02-12;0,01267366;0,01468459;-0,00201094
2018-02-13;0,00040928;0,00248753;-0,00207825
2018-02-14;0,01167926;0,01349622;-0,00181696
2018-02-15;0,00782104;0,01275992;-0,00493888
2018-02-16;0,00266625;0,00029328;0,00237297
2018-02-20;-0,00252036;-0,00626117;0,00374081
2018-02-21;-0,00198270;-0,00497431;0,00299161
2018-02-22;0,00120589;0,00129606;-0,00009017
2018-02-23;0,00600234;0,01593935;-0,00993701
2018-02-26;0,01000637;0,01161202;-0,00160565
2018-02-27;-0,00497835;-0,01248606;0,00750771
2018-02-28;-0,00252588;-0,01013018;0,00760430
2018-03-01;-0,00941079;-0,01454092;0,00513013
2018-03-02;-0,00070745;0,00515474;-0,00586219
2018-03-05;0,00556591;0,01155798;-0,00599208
2018-03-06;0,00379949;0,00253527;0,00126422
2018-03-07;0,00046018;-0,00036662;0,00082681
2018-03-08;0,00436622;0,00483892;-0,00047270
2018-03-09;0,00877629;0,01740243;-0,00862614
2018-03-12;0,00225673;-0,00125494;0,00351167
2018-03-13;-0,00672021;-0,00646275;-0,00025746
2018-03-14;-0,00131423;-0,00513162;0,00381739
2018-03-15;-0,00060171;-0,00108951;0,00048780
2018-03-16;-0,00065909;0,00108425;-0,00174334
2018-03-19;-0,01259802;-0,01353044;0,00093242
2018-03-20;0,00029745;0,00170121;-0,00140376
2018-03-21;0,00039305;-0,00191964;0,00231270
2018-03-22;-0,01474732;-0,02499712;0,01024979
2018-03-23;-0,01129181;-0,02131479;0,01002298
2018-03-26;0,01030400;0,02735937;-0,01705537
2018-03-27;-0,00595113;-0,01701167;0,01106054
2018-03-28;-0,00857733;-0,00295499;-0,00562234
2018-03-29;0,01104940;0,01277745;-0,00172805
2018-04-03;-0,00761254;0,01281705;-0,02042959
2018-04-04;0,00482474;0,01069897;-0,00587423
2018-04-05;0,00850709;0,00789196;0,00061513
2018-04-06;-0,01212423;-0,02228565;0,01016142
2018-04-09;0,00312763;0,00492806;-0,00180043
2018-04-10;0,01057957;0,01590067;-0,00532110
