schema,portfolio_id,return_basis,window_label,start,end,n_obs,periods_per_year,cash_benchmark_id,currency_basis,source,row_kind,ann_vol,cagr,calmar,downside_rms,maxdd,raw_market_model_beta,raw_market_model_end,raw_market_model_hac_maxlags,raw_market_model_intercept_ann_arithmetic,raw_market_model_intercept_native_period,raw_market_model_intercept_se_hac,raw_market_model_intercept_t_hac,raw_market_model_kind,raw_market_model_n_obs,raw_market_model_periods_per_year,raw_market_model_r2,raw_market_model_start,sharpe,sortino,ssr_L_hac,ssr_alpha,ssr_block_len,ssr_mean_rolling_sr,ssr_n_boot,ssr_n_obs,ssr_n_rolling,ssr_p_value,ssr_p_value_lower,ssr_periods_per_year,ssr_seed,ssr_sigma_hac,ssr_sr_full,ssr_sr_star,ssr_ssr,ssr_window,total_return
portfolio_metrics.reader.v2,static_bh_25pct_2016-02-01,adjusted_total_return_local_quotes_static_25pct,10y Markowitz static panel,2016-02-02,2026-01-30,2468,252,BIL@provisional_market_total_return_fx_2026-06-30_v1,legacy_mixed_local_quotes,scripts/build_tear_sheet.py:static_bh_25pct|market_snapshot:provisional_market_total_return_fx_2026-06-30_v1/basket_adjusted_close_local.parquet#90993b1a5f1f05c1126d4ba52a5849baa6cd610047f2e3f90119d054dffe76cf|market_snapshot:provisional_market_total_return_fx_2026-06-30_v1/cash_market_total_return.parquet#BIL@87a8f564aefb4534b692bf5cba693264639bfb88f44e4a32a18655bb7689f0b3,performance_only,0.12932937,0.15440385,0.78654503,0.00564813,-0.19630644,,,,,,,,,,,,,1.03633737,1.48410006,153,0.05000000,1,1.17934290,1000,2468,2217,0.00099900,1.00000000,252,0,8.84274028,1.03633737,0.00000000,0.13336849,252,3.20069923
portfolio_metrics.reader.v2,factor_pit_ext2026,factor_pit_anchored_equity,Markowitz panel requested 2016-02-01..2026-01-30; strategy 2019-01-03..2026-01-30,2019-01-03,2026-01-30,1745,252,BIL@provisional_market_total_return_fx_2026-06-30_v1,legacy_mixed_local_quotes,factor_run:factor_ext2026_2019-01-01_2026-06-30_v1/factor_equity_ext2026.parquet#9ea6f9529dcb39bcebda934a89940e2dd5ce6784cecf9bc5c1ff5b48a04f2d75|market_snapshot:provisional_market_total_return_fx_2026-06-30_v1/cash_market_total_return.parquet#BIL@87a8f564aefb4534b692bf5cba693264639bfb88f44e4a32a18655bb7689f0b3|market_snapshot:provisional_market_total_return_fx_2026-06-30_v1/cash_market_total_return.parquet#SPY@87a8f564aefb4534b692bf5cba693264639bfb88f44e4a32a18655bb7689f0b3,full,0.08957434,0.12635473,1.10786397,0.00386563,-0.11405257,0.21894478,2026-01-30,5.00000000,0.08581023,0.00034052,0.00010552,3.22717769,raw_market_model,1745.00000000,252.00000000,0.23457453,2019-01-03,1.11333041,1.60570642,134,0.05000000,1,0.98415349,1000,1745,1494,0.00399600,0.99700300,252,0,7.66567673,1.11333041,0.00000000,0.12838442,252,1.32125631
portfolio_metrics.reader.v2,sjm_crowding_v3_total_return_bil_provisional_devstartfix_20260730T154855Z,sjm_v3_overlay_anchored_equity,Markowitz panel requested 2016-02-01..2026-01-30; strategy 2016-02-01..2026-01-30,2016-02-01,2026-01-30,2469,252,BIL@provisional_market_total_return_fx_2026-06-30_v1,legacy_mixed_local_quotes,sjm_run:sjm_crowding_v3_total_return_bil_provisional_devstartfix_20260730T154855Z/sjm_equity.parquet#68141ac49a552c489feda04689df8324666000d1a6a45d9d57e2baa979fe38f4|market_snapshot:provisional_market_total_return_fx_2026-06-30_v1/cash_market_total_return.parquet#BIL@87a8f564aefb4534b692bf5cba693264639bfb88f44e4a32a18655bb7689f0b3|market_snapshot:provisional_market_total_return_fx_2026-06-30_v1/cash_market_total_return.parquet#SPY@87a8f564aefb4534b692bf5cba693264639bfb88f44e4a32a18655bb7689f0b3,full,0.06364705,0.07750353,0.94758009,0.00276473,-0.08179100,0.13504951,2026-01-30,5.00000000,0.05622606,0.00022312,0.00006632,3.36448330,raw_market_model,2469.00000000,252.00000000,0.14614986,2016-02-01,0.90218084,1.28856324,153,0.05000000,1,0.07668841,1000,2469,2218,0.00299700,0.99800200,252,0,24.34906556,0.90218084,0.00000000,0.00314954,252,1.11018308
