date,configuration,normalized_wealth,drawdown,relative_wealth,relative_wealth_kind
2014-01-02,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-03,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-06,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-07,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-08,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-09,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-10,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-13,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-14,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-15,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-16,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-17,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-21,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-22,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-23,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-24,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-27,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-28,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-29,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-30,factor_pit_ext2026,1.00000000,0.00000000,,
2014-01-31,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-03,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-04,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-05,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-06,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-07,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-10,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-11,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-12,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-13,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-14,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-18,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-19,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-20,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-21,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-24,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-25,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-26,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-27,factor_pit_ext2026,1.00000000,0.00000000,,
2014-02-28,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-03,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-04,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-05,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-06,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-07,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-10,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-11,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-12,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-13,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-14,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-17,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-18,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-19,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-20,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-21,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-24,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-25,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-26,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-27,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-28,factor_pit_ext2026,1.00000000,0.00000000,,
2014-03-31,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-01,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-02,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-03,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-04,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-07,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-08,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-09,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-10,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-11,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-14,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-15,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-16,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-17,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-22,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-23,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-24,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-25,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-28,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-29,factor_pit_ext2026,1.00000000,0.00000000,,
2014-04-30,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-01,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-02,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-06,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-07,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-08,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-09,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-12,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-13,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-14,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-15,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-16,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-19,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-20,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-21,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-22,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-23,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-27,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-28,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-29,factor_pit_ext2026,1.00000000,0.00000000,,
2014-05-30,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-02,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-03,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-04,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-05,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-06,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-09,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-10,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-11,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-12,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-13,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-16,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-17,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-18,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-19,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-20,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-23,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-24,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-25,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-26,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-27,factor_pit_ext2026,1.00000000,0.00000000,,
2014-06-30,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-01,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-02,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-03,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-07,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-08,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-09,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-10,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-11,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-14,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-15,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-16,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-17,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-18,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-21,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-22,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-23,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-24,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-25,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-28,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-29,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-30,factor_pit_ext2026,1.00000000,0.00000000,,
2014-07-31,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-01,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-04,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-05,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-06,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-07,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-08,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-11,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-12,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-13,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-14,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-15,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-18,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-19,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-20,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-21,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-22,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-26,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-27,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-28,factor_pit_ext2026,1.00000000,0.00000000,,
2014-08-29,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-02,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-03,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-04,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-05,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-08,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-09,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-10,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-11,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-12,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-15,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-16,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-17,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-18,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-19,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-22,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-23,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-24,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-25,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-26,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-29,factor_pit_ext2026,1.00000000,0.00000000,,
2014-09-30,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-01,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-02,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-03,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-06,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-07,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-08,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-09,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-10,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-13,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-14,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-15,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-16,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-17,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-20,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-21,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-22,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-23,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-24,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-27,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-28,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-29,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-30,factor_pit_ext2026,1.00000000,0.00000000,,
2014-10-31,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-03,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-04,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-05,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-06,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-07,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-10,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-11,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-12,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-13,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-14,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-17,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-18,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-19,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-20,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-21,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-24,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-25,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-26,factor_pit_ext2026,1.00000000,0.00000000,,
2014-11-28,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-01,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-02,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-03,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-04,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-05,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-08,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-09,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-10,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-11,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-12,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-15,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-16,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-17,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-18,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-19,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-22,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-23,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-24,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-29,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-30,factor_pit_ext2026,1.00000000,0.00000000,,
2014-12-31,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-02,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-05,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-06,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-07,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-08,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-09,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-12,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-13,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-14,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-15,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-16,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-20,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-21,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-22,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-23,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-26,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-27,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-28,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-29,factor_pit_ext2026,1.00000000,0.00000000,,
2015-01-30,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-02,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-03,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-04,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-05,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-06,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-09,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-10,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-11,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-12,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-13,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-17,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-18,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-19,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-20,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-23,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-24,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-25,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-26,factor_pit_ext2026,1.00000000,0.00000000,,
2015-02-27,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-02,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-03,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-04,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-05,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-06,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-09,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-10,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-11,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-12,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-13,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-16,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-17,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-18,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-19,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-20,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-23,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-24,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-25,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-26,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-27,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-30,factor_pit_ext2026,1.00000000,0.00000000,,
2015-03-31,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-01,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-02,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-07,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-08,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-09,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-10,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-13,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-14,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-15,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-16,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-17,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-20,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-21,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-22,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-23,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-24,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-27,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-28,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-29,factor_pit_ext2026,1.00000000,0.00000000,,
2015-04-30,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-01,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-05,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-06,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-07,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-08,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-11,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-12,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-13,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-14,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-15,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-18,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-19,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-20,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-21,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-22,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-26,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-27,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-28,factor_pit_ext2026,1.00000000,0.00000000,,
2015-05-29,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-01,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-02,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-03,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-04,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-05,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-08,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-09,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-10,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-11,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-12,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-15,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-16,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-17,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-18,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-19,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-22,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-23,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-24,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-25,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-26,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-29,factor_pit_ext2026,1.00000000,0.00000000,,
2015-06-30,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-01,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-02,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-06,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-07,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-08,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-09,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-10,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-13,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-14,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-15,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-16,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-17,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-20,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-21,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-22,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-23,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-24,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-27,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-28,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-29,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-30,factor_pit_ext2026,1.00000000,0.00000000,,
2015-07-31,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-03,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-04,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-05,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-06,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-07,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-10,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-11,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-12,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-13,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-14,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-17,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-18,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-19,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-20,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-21,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-24,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-25,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-26,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-27,factor_pit_ext2026,1.00000000,0.00000000,,
2015-08-28,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-01,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-02,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-03,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-04,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-08,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-09,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-10,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-11,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-14,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-15,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-16,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-17,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-18,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-21,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-22,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-23,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-24,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-25,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-28,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-29,factor_pit_ext2026,1.00000000,0.00000000,,
2015-09-30,factor_pit_ext2026,1.00000000,0.00000000,,
2015-10-01,factor_pit_ext2026,1.00000000,0.00000000,,
2015-10-02,factor_pit_ext2026,1.00000000,0.00000000,,
2015-10-05,factor_pit_ext2026,1.00000000,0.00000000,,
