date;value
2016-08-30;11643,66730496
2016-08-31;11611,26901682
2016-09-01;11617,09751539
2016-09-02;11673,10053861
2016-09-06;11722,46253962
2016-09-07;11726,89841805
2016-09-08;11700,78850332
2016-09-09;11632,86534097
2016-09-12;11626,75420875
2016-09-13;11601,83873707
2016-09-14;11619,79118902
2016-09-15;11634,28918369
2016-09-16;11625,64626629
2016-09-19;11643,79523543
2016-09-20;11658,41309876
2016-09-21;11724,10343375
2016-09-22;11752,42012310
2016-09-23;11754,72869854
2016-09-26;11720,10254154
2016-09-27;11715,91756426
2016-09-28;11711,55938218
2016-09-29;11707,29417331
2016-09-30;11703,56256524
2016-10-03;11710,96298766
2016-10-04;11506,04101065
2016-10-05;11499,22066364
2016-10-06;11443,70665462
2016-10-07;11470,62900970
2016-10-10;11518,30769179
2016-10-11;11474,97189299
2016-10-12;11482,73257067
2016-10-13;11475,94769270
2016-10-14;11461,45578936
2016-10-17;11464,81584593
2016-10-18;11505,02886307
2016-10-19;11557,34804905
2016-10-20;11524,82873946
2016-10-21;11542,61920956
2016-10-24;11551,04471840
2016-10-25;11593,69391874
2016-10-26;11542,65846245
2016-10-27;11555,97093606
2016-10-28;11589,17351132
2016-10-31;11590,58027371
2016-11-01;11597,83848045
2016-11-02;11618,13181739
2016-11-03;11615,11701772
2016-11-04;11605,46646776
2016-11-07;11555,50891109
2016-11-08;11546,70388844
2016-11-09;11534,82243504
2016-11-10;11413,83173836
2016-11-11;11264,56530364
2016-11-14;11209,53004877
2016-11-15;11294,49213335
2016-11-16;11284,11450951
2016-11-17;11273,24340321
2016-11-18;11228,10995268
2016-11-21;11255,52471975
2016-11-22;11263,80353451
2016-11-23;11132,27657252
2016-11-25;11115,15975812
2016-11-28;11182,39885519
2016-11-29;11145,56221383
2016-11-30;11052,86756004
2016-12-01;10993,55506623
2016-12-02;10997,82534242
2016-12-05;11004,21852680
2016-12-06;11010,51467952
2016-12-07;11072,53306457
2016-12-08;11094,95274036
2016-12-09;11083,16976068
2016-12-12;11074,18104470
2016-12-13;11096,98533917
2016-12-14;11048,39245061
2016-12-15;11052,62932428
2016-12-16;11039,77941189
2016-12-19;11077,70961517
2016-12-20;11077,56260128
2016-12-21;11074,48424115
2016-12-22;11064,34189558
2016-12-23;11082,35208958
2016-12-28;11102,18811608
2016-12-29;11131,43585338
2016-12-30;11099,97956002
2017-01-03;11141,34910999
2017-01-04;11182,35840380
2017-01-05;11208,67259043
2017-01-06;11246,41021850
2017-01-09;11300,98086133
2017-01-10;11319,42933605
2017-01-11;11343,23454747
2017-01-12;11323,15881895
2017-01-13;11373,43071752
2017-01-17;11341,38674732
2017-01-18;11334,66008395
2017-01-19;11322,27784158
2017-01-20;11353,43085849
2017-01-23;11332,43507708
2017-01-24;11347,46388975
2017-01-25;11372,00197270
2017-01-26;11337,79695404
2017-01-27;11360,78552842
2017-01-30;11321,85769658
2017-01-31;11330,14312509
2017-02-01;11340,69539261
2017-02-02;11388,31866590
2017-02-03;11434,30668745
2017-02-06;11521,25377183
2017-02-07;11507,17736893
2017-02-08;11540,75771695
2017-02-09;11512,54480432
2017-02-10;11540,94293145
2017-02-13;11513,78906069
2017-02-14;11526,56217145
2017-02-15;11569,76133768
2017-02-16;11601,93433984
2017-02-17;11593,01873425
2017-02-21;11609,67903353
2017-02-22;11619,10352739
2017-02-23;11669,43122710
2017-02-24;11708,69785852
2017-02-27;11688,46353103
2017-02-28;11688,07993675
2017-03-01;11740,89025656
2017-03-02;11650,74021106
2017-03-03;11648,51504087
2017-03-06;11602,04397472
2017-03-07;11557,98671822
2017-03-08;11522,32640709
2017-03-09;11487,16453917
2017-03-10;11514,43008235
2017-03-13;11507,59256806
2017-03-14;11479,28180817
2017-03-15;11597,85601780
2017-03-16;11629,76142493
2017-03-17;11635,60580449
2017-03-20;11665,63295948
2017-03-21;11673,92340619
2017-03-22;11696,62082178
2017-03-23;11680,28583821
2017-03-24;11695,09303872
2017-03-27;11714,25099646
2017-03-28;11722,54963185
2017-03-29;11756,50110675
2017-03-30;11703,24470872
2017-03-31;11712,46450134
2017-04-03;11738,32651049
2017-04-04;11757,49742261
2017-04-05;11758,97825937
2017-04-06;11726,50824755
2017-04-07;11750,22005787
2017-04-10;11748,10303098
2017-04-11;11810,35415369
2017-04-12;11859,35917313
2017-04-13;11881,94819420
2017-04-18;11866,33893055
2017-04-19;11807,96511601
2017-04-20;11832,82958725
2017-04-21;11856,67870304
2017-04-24;11855,31377852
2017-04-25;11797,39857188
2017-04-26;11833,12768407
2017-04-27;11800,00125869
2017-04-28;11817,92256329
2017-05-02;11780,35783664
2017-05-03;11681,09815681
2017-05-04;11626,75134561
2017-05-05;11636,58079547
2017-05-08;11635,56398760
2017-05-09;11602,07819638
2017-05-10;11613,31718394
2017-05-11;11629,03435745
2017-05-12;11659,21439019
2017-05-15;11694,60339952
2017-05-16;11727,68216026
2017-05-17;11788,08443843
2017-05-18;11729,49553703
2017-05-19;11781,16916120
2017-05-22;11825,47247400
2017-05-23;11794,66107719
2017-05-24;11834,32818792
2017-05-25;11846,82185954
2017-05-26;11920,17805585
2017-05-30;11887,07362008
2017-05-31;11911,66096261
2017-06-01;11929,04100172
2017-06-02;12000,90890956
2017-06-05;12007,29438419
2017-06-06;12080,52652113
2017-06-07;12042,50359371
2017-06-08;11999,35248865
2017-06-09;11942,55431750
2017-06-12;11915,80889692
2017-06-13;11936,92696583
2017-06-14;11887,38796903
2017-06-15;11843,21455386
2017-06-16;11841,33164068
2017-06-19;11835,73670722
2017-06-20;11816,57124764
2017-06-21;11829,50371262
2017-06-22;11861,64813353
2017-06-23;11887,83167085
2017-06-26;11818,02384941
2017-06-27;11818,30841879
2017-06-28;11825,89073282
2017-06-29;11744,84131924
2017-06-30;11727,19665139
2017-07-03;11620,85811657
2017-07-05;11664,44771855
2017-07-06;11629,59597667
2017-07-07;11590,21134516
2017-07-10;11617,49196881
2017-07-11;11630,66213048
2017-07-12;11685,58084487
2017-07-13;11673,54468255
2017-07-14;11727,78708755
2017-07-17;11764,94957107
2017-07-18;11821,54007884
2017-07-19;11824,11426127
2017-07-20;11850,73406624
2017-07-21;11906,83431501
2017-07-24;11909,99619943
2017-07-25;11887,90893056
2017-07-26;11940,97441531
2017-07-27;11929,71858416
2017-07-28;11970,09759768
2017-07-31;11963,90538031
2017-08-01;11967,98127791
2017-08-02;11947,14890680
2017-08-03;11973,70515932
2017-08-04;11942,93727476
2017-08-07;11949,31134448
2017-08-08;11968,49481557
2017-08-09;12026,00706749
2017-08-10;12042,59056312
2017-08-11;12070,35793808
2017-08-14;12062,73299996
2017-08-15;12030,23623729
2017-08-16;12094,26280130
2017-08-17;12086,80526050
2017-08-18;12066,08714062
2017-08-21;12077,60463180
2017-08-22;12092,92457778
2017-08-23;12118,65555267
2017-08-24;12090,78846464
2017-08-25;12117,81956860
2017-08-29;12201,80306412
2017-08-30;12220,26204657
2017-08-31;12322,42708395
2017-09-01;12332,26377009
2017-09-05;12377,47870322
2017-09-06;12342,01343358
2017-09-07;12418,94110294
2017-09-08;12391,25313967
2017-09-11;12323,95955763
2017-09-12;12343,49878572
2017-09-13;12299,64990528
2017-09-14;12298,20251853
2017-09-15;12248,23307293
2017-09-18;12195,07177709
2017-09-19;12219,29666991
2017-09-20;12156,93376173
2017-09-21;12097,39767548
2017-09-22;12133,56907149
2017-09-25;12185,37678259
2017-09-26;12120,84783305
2017-09-27;12071,98688551
2017-09-28;12088,94784155
2017-09-29;12085,22379673
2017-10-02;12055,96749896
2017-10-03;12072,27340953
2017-10-04;12086,83881427
2017-10-05;12091,89479253
2017-10-06;12130,91771225
2017-10-09;12185,88575663
2017-10-10;12200,84196117
2017-10-11;12232,64333767
2017-10-12;12235,96048403
2017-10-13;12290,34496719
2017-10-16;12249,85490596
2017-10-17;12212,28560630
2017-10-18;12191,26110468
2017-10-19;12225,04429337
2017-10-20;12192,58114541
2017-10-23;12204,94507755
2017-10-24;12183,59535610
2017-10-25;12155,81622961
2017-10-26;12121,52428317
2017-10-27;12202,31470764
2017-10-30;12208,59695359
2017-10-31;12185,56743071
2017-11-01;12214,39410728
2017-11-02;12250,30780885
2017-11-03;12229,06815347
2017-11-06;12284,45575527
2017-11-07;12254,91295429
2017-11-08;12297,51679160
2017-11-09;12296,44158673
2017-11-10;12232,58364019
2017-11-13;12255,05503952
2017-11-14;12264,40276883
2017-11-15;12226,27050011
2017-11-16;12259,04469440
2017-11-17;12321,97910817
2017-11-20;12242,96668029
2017-11-21;12283,22096873
2017-11-22;12340,39606850
2017-11-24;12328,26274609
2017-11-27;12357,60851832
2017-11-28;12377,61802452
2017-11-29;12276,76486246
2017-11-30;12233,14966239
2017-12-01;12238,06318106
2017-12-04;12220,59588362
2017-12-05;12163,47837471
2017-12-06;12159,06580691
2017-12-07;12077,65919051
2017-12-08;12096,85404414
2017-12-11;12090,31465585
2017-12-12;12111,73634437
2017-12-13;12165,09079644
2017-12-14;12139,60050990
2017-12-15;12184,34303039
2017-12-18;12231,01517048
2017-12-19;12230,07165269
2017-12-20;12234,30034882
2017-12-21;12260,75559464
2017-12-22;12296,01351157
2017-12-27;12361,80988875
2017-12-28;12392,03441139
2017-12-29;12423,21337221
2018-01-02;12518,83932369
2018-01-03;12535,76044638
2018-01-04;12594,29558380
2018-01-05;12603,35077211
2018-01-08;12612,26245837
2018-01-09;12589,13754068
2018-01-10;12594,59815371
2018-01-11;12620,77839556
2018-01-12;12721,40865928
2018-01-16;12713,83134195
2018-01-17;12676,60385594
2018-01-18;12661,06143470
2018-01-19;12694,21292793
2018-01-22;12718,31294503
2018-01-23;12774,78985071
2018-01-24;12828,53901325
2018-01-25;12759,01338310
2018-01-26;12821,43690754
2018-01-29;12768,17986017
2018-01-30;12701,22305769
2018-01-31;12748,55070383
2018-02-01;12771,64420017
2018-02-02;12627,69534146
2018-02-05;12578,63077555
2018-02-06;12468,34191955
2018-02-07;12466,17007050
2018-02-08;12373,77730168
2018-02-09;12377,74582287
2018-02-12;12465,48001339
2018-02-13;12503,34498071
2018-02-14;12664,21484166
2018-02-15;12704,03492038
2018-02-16;12703,38467363
2018-02-20;12603,52384353
2018-02-21;12567,79489468
2018-02-22;12611,66397287
2018-02-23;12625,18329479
2018-02-26;12685,68902370
2018-02-27;12596,93576281
2018-02-28;12590,97435129
2018-03-01;12525,31090276
2018-03-02;12542,84515401
2018-03-05;12559,64614009
2018-03-06;12647,79838501
2018-03-07;12603,71611735
2018-03-08;12617,56337660
2018-03-09;12662,44751223
2018-03-12;12674,19932577
2018-03-13;12655,41435021
2018-03-14;12643,19191276
2018-03-15;12600,86445156
2018-03-16;12583,55177626
2018-03-19;12535,14094853
2018-03-20;12508,59322142
2018-03-21;12620,32420995
2018-03-22;12525,79820867
2018-03-23;12562,84710204
2018-03-26;12626,08638542
2018-03-27;12575,64547021
2018-03-28;12443,72151430
2018-03-29;12495,47911372
2018-04-03;12488,45157719
2018-04-04;12517,09399365
2018-04-05;12531,57922985
2018-04-06;12509,49474005
2018-04-09;12537,04735037
2018-04-10;12601,73313910
2018-04-11;12637,64941639
2018-04-12;12572,63283527
2018-04-13;12614,32997070
2018-04-16;12634,69957529
2018-04-17;12686,33729909
2018-04-18;12697,77235452
2018-04-19;12670,06213689
2018-04-20;12595,56487211
2018-04-23;12549,31283191
2018-04-24;12557,80519355
2018-04-25;12483,45690495
2018-04-26;12502,30551182
2018-04-27;12557,53872199
2018-04-30;12503,58671854
2018-05-01;12467,48082959
2018-05-02;12477,39858448
2018-05-03;12477,31448980
2018-05-04;12543,40031638
2018-05-08;12565,50943872
2018-05-09;12574,58712580
2018-05-10;12644,49944483
2018-05-11;12638,04755591
2018-05-14;12627,47295567
2018-05-15;12550,42596499
2018-05-16;12557,47537795
2018-05-17;12555,00712092
2018-05-18;12550,02034660
2018-05-21;12582,41282766
2018-05-22;12582,58313641
2018-05-23;12584,75312311
2018-05-24;12606,66071197
2018-05-25;12605,52681857
2018-05-29;12583,15920955
2018-05-30;12603,69433624
2018-05-31;12595,38975298
2018-06-01;12608,08248828
2018-06-04;12622,94848013
2018-06-05;12649,72662497
2018-06-06;12661,60410684
2018-06-07;12653,51328045
2018-06-08;12663,17330804
2018-06-11;12685,02609783
2018-06-12;12664,57599457
2018-06-13;12686,72275791
2018-06-14;12714,97413619
2018-06-15;12581,15987025
2018-06-18;12567,22111362
2018-06-19;12540,33657719
2018-06-20;12518,57756689
2018-06-21;12473,74579942
2018-06-22;12494,70573108
2018-06-25;12413,34946738
2018-06-26;12385,79321030
2018-06-27;12342,32556130
2018-06-28;12333,10824094
2018-06-29;12370,79398140
2018-07-02;12298,25739044
2018-07-03;12355,77949715
2018-07-05;12394,95714803
2018-07-06;12408,64023932
2018-07-09;12455,01176801
2018-07-10;12448,25742515
2018-07-11;12351,38207409
2018-07-12;12410,84388328
2018-07-13;12387,04229683
2018-07-16;12384,63847835
2018-07-17;12324,33393549
2018-07-18;12342,16847245
2018-07-19;12317,99616140
2018-07-20;12355,24513162
2018-07-23;12322,75776819
2018-07-24;12340,50247590
2018-07-25;12395,29102145
2018-07-26;12332,62932400
2018-07-27;12311,08275735
2018-07-30;12270,60989275
2018-07-31;12292,73291430
2018-08-01;12254,28985317
2018-08-02;12232,67660238
2018-08-03;12276,94009897
2018-08-06;12260,27941375
2018-08-07;12288,12973048
2018-08-08;12318,11088303
2018-08-09;12314,80658674
2018-08-10;12289,28728689
2018-08-13;12187,80676198
2018-08-14;12206,96368991
2018-08-15;12064,22324009
2018-08-16;12080,87589218
2018-08-17;12136,01519474
2018-08-20;12176,25626796
2018-08-21;12196,72095707
2018-08-22;12211,21579142
2018-08-23;12157,39053509
2018-08-24;12292,26829955
2018-08-28;12298,96668576
2018-08-29;12331,21333646
2018-08-30;12284,74252376
2018-08-31;12274,25731089
2018-09-04;12250,26526893
2018-09-05;12231,32073200
2018-09-06;12228,85008258
2018-09-07;12193,89611916
2018-09-10;12192,31297388
2018-09-11;12218,47189944
2018-09-12;12265,32668227
2018-09-13;12252,85861615
2018-09-14;12224,80313264
2018-09-17;12222,66234892
2018-09-18;12231,31316566
2018-09-19;12255,16506667
2018-09-20;12297,00942267
2018-09-21;12269,63789219
2018-09-24;12261,69883300
2018-09-25;12280,17417219
2018-09-26;12231,24736973
2018-09-27;12192,47068474
2018-09-28;12242,38118292
2018-10-01;12236,60406889
2018-10-02;12315,86359339
2018-10-03;12302,97458593
2018-10-04;12249,37219642
2018-10-05;12237,99747091
2018-10-08;12130,52819947
2018-10-09;12153,67087644
2018-10-10;12065,03206899
2018-10-11;12174,87136569
2018-10-12;12195,92088762
2018-10-15;12224,33375106
2018-10-16;12271,44017869
2018-10-17;12255,10347251
2018-10-18;12245,54159309
2018-10-19;12249,38585970
2018-10-22;12238,18129259
2018-10-23;12245,72373732
2018-10-24;12202,53168652
2018-10-25;12248,42399259
2018-10-26;12207,72873717
2018-10-29;12179,17808800
2018-10-30;12168,84599104
2018-10-31;12186,56713298
2018-11-01;12273,44391269
2018-11-02;12250,66450780
2018-11-05;12232,48524960
2018-11-06;12209,83838487
2018-11-07;12264,76035624
2018-11-08;12257,99992999
2018-11-09;12162,07644763
2018-11-12;12054,72030647
2018-11-13;12043,48658104
2018-11-14;12071,87144524
2018-11-15;12134,48031608
2018-11-16;12185,81919941
2018-11-19;12140,63593529
2018-11-20;12082,44300077
2018-11-21;12129,77122243
2018-11-23;12084,75697252
2018-11-26;12124,26629856
2018-11-27;12088,99075624
2018-11-28;12175,45884745
2018-11-29;12199,26195191
2018-11-30;12199,91774612
2018-12-03;12306,47825748
2018-12-04;12296,84952568
2018-12-06;12205,09852330
2018-12-07;12242,55052657
2018-12-10;12224,29139688
2018-12-11;12254,04319182
2018-12-12;12284,93720014
2018-12-13;12266,53469142
2018-12-14;12193,96645790
2018-12-17;12191,36602733
2018-12-18;12188,84806246
2018-12-19;12140,00538653
2018-12-20;12184,99197050
2018-12-21;12104,22428248
2018-12-24;12109,54847109
2018-12-27;12233,86475698
2018-12-28;12295,80624177
2018-12-31;12322,64362548
2019-01-02;12343,15706871
2019-01-03;12330,40887376
2019-01-04;12350,76738351
2019-01-07;12389,94174641
2019-01-08;12394,11939378
2019-01-09;12466,29842993
2019-01-10;12428,57225383
2019-01-11;12431,08750602
2019-01-14;12424,10922436
2019-01-15;12457,22449316
2019-01-16;12479,93406421
2019-01-17;12472,99188144
2019-01-18;12459,78872489
2019-01-22;12434,97469163
2019-01-23;12412,24515047
2019-01-24;12412,31300364
2019-01-25;12541,55398182
2019-01-28;12526,98665499
2019-01-29;12571,69943453
2019-01-30;12665,53676991
2019-01-31;12681,05512935
2019-02-01;12688,86650578
2019-02-04;12676,60687600
2019-02-05;12741,05919228
2019-02-06;12695,21561614
2019-02-07;12668,79849866
2019-02-08;12697,24963367
2019-02-11;12687,03596738
2019-02-12;12737,37434906
2019-02-13;12722,80054602
2019-02-14;12772,24492057
2019-02-15;12839,50046966
2019-02-19;12922,18103530
2019-02-20;12922,88150813
2019-02-21;12826,15974386
2019-02-22;12889,35632210
2019-02-25;12898,07635484
2019-02-26;12876,40855739
2019-02-27;12812,66514385
2019-02-28;12773,37302753
2019-03-01;12666,81468925
2019-03-04;12650,82745138
2019-03-05;12658,38465825
2019-03-06;12634,12470053
2019-03-07;12604,76552573
2019-03-08;12683,34192276
2019-03-11;12686,91423233
2019-03-12;12757,32410023
2019-03-13;12811,47516210
2019-03-14;12716,52713152
2019-03-15;12771,63135075
2019-03-18;12799,58007439
2019-03-19;12828,91527673
2019-03-20;12863,66294348
2019-03-21;12903,11267566
2019-03-22;12842,08813266
2019-03-25;12893,18938077
2019-03-26;12870,14464434
2019-03-27;12810,30342250
2019-03-28;12737,07844064
2019-03-29;12779,99099261
2019-04-01;12767,72581003
2019-04-02;12817,38861815
2019-04-03;12813,60642607
2019-04-04;12832,99083097
2019-04-05;12849,35561374
2019-04-08;12886,81391595
2019-04-09;12906,22476974
2019-04-10;12932,04073532
2019-04-11;12845,07533385
2019-04-12;12845,81085029
2019-04-15;12835,06587746
2019-04-16;12795,09792780
2019-04-17;12786,93838962
2019-04-18;12800,03483188
2019-04-23;12817,31738330
2019-04-24;12840,20291992
2019-04-25;12846,41545544
2019-04-26;12884,60939812
2019-04-29;12863,00477330
2019-04-30;12868,70749965
2019-05-01;12819,79641247
2019-05-02;12773,42494476
2019-05-03;12821,54245822
2019-05-07;12805,40785050
2019-05-08;12790,78954863
2019-05-09;12774,98482196
2019-05-10;12791,54970003
2019-05-13;12816,77242001
2019-05-14;12845,89199632
2019-05-15;12859,40432977
2019-05-16;12854,04594438
2019-05-17;12787,18816796
2019-05-20;12748,63894881
2019-05-21;12750,56172823
2019-05-22;12759,48550400
2019-05-23;12767,28210357
2019-05-24;12779,54463033
2019-05-28;12747,86061382
2019-05-29;12723,95127431
2019-05-30;12790,47053147
2019-05-31;12869,11397488
2019-06-03;12953,40532237
2019-06-04;13011,49998803
2019-06-05;13054,24220873
2019-06-06;13096,17914977
2019-06-07;13179,89480721
2019-06-10;13147,50383814
2019-06-11;13123,11386189
2019-06-12;13149,77571310
2019-06-13;13204,15869121
2019-06-14;13199,86180664
2019-06-17;13206,55771252
2019-06-18;13286,70570296
2019-06-19;13332,55034839
2019-06-20;13551,07101529
2019-06-21;13610,00504554
2019-06-24;13728,70821436
2019-06-25;13718,29951619
2019-06-26;13644,89173448
2019-06-27;13649,37395291
2019-06-28;13666,71602272
2019-07-01;13558,00164256
2019-07-02;13742,71914462
2019-07-03;13788,25674562
2019-07-05;13688,64021763
2019-07-08;13628,30096037
2019-07-09;13661,09096210
2019-07-10;13800,02440376
2019-07-11;13735,83490512
2019-07-12;13794,86512644
2019-07-15;13810,77323906
2019-07-16;13747,49679957
2019-07-17;13858,85875076
2019-07-18;13965,69536776
2019-07-19;13859,80707696
2019-07-22;13856,32874838
2019-07-23;13836,66916888
2019-07-24;13881,61015517
2019-07-25;13822,98792457
2019-07-26;13857,20310456
2019-07-29;13937,07145618
2019-07-30;13961,45890964
2019-07-31;13829,18906944
2019-08-01;14024,97077454
2019-08-02;13929,28837846
2019-08-05;13951,59483569
2019-08-06;14030,22485758
2019-08-07;14165,52634723
2019-08-08;14288,79847348
2019-08-09;14234,72586280
2019-08-12;14295,62615939
2019-08-13;14293,13149444
2019-08-14;14275,85224126
2019-08-15;14317,40858303
2019-08-16;14306,25489658
2019-08-19;14246,97699088
2019-08-20;14291,92034598
2019-08-21;14281,42414802
2019-08-22;14240,88973189
2019-08-23;14348,73493002
2019-08-27;14443,27262116
2019-08-28;14438,85793914
2019-08-29;14421,04947346
2019-08-30;14384,78161968
2019-09-03;14518,32584913
2019-09-04;14597,87649937
2019-09-05;14418,03665817
2019-09-06;14352,11096526
2019-09-09;14295,49193726
